date,year,month,month_name,ward_id,ward_name,latitude,longitude,rainfall_mm,rainy_days,max_24h_rainfall_mm,rainfall_intensity_category,spatial_resolution,data_status,source_note
2025-10-01,2025,10,October,74,KMC Ward 74,22.571733,88.30886,135,13,45.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,74,KMC Ward 74,22.571733,88.30886,36.8,5,14,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,74,KMC Ward 74,22.571733,88.30886,15.5,0,6.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,74,KMC Ward 74,22.571733,88.30886,11.2,2,2.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,74,KMC Ward 74,22.571733,88.30886,26.4,6,7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,74,KMC Ward 74,22.571733,88.30886,37.7,6,11.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,74,KMC Ward 74,22.571733,88.30886,53.4,2,13.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,74,KMC Ward 74,22.571733,88.30886,129.4,10,39.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,74,KMC Ward 74,22.571733,88.30886,201.2,17,44.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,74,KMC Ward 74,22.571733,88.30886,282.5,23,120.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,74,KMC Ward 74,22.571733,88.30886,323.2,28,98.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,75,KMC Ward 75,22.561727,88.285601,226.4,18,79.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,75,KMC Ward 75,22.561727,88.285601,149.7,15,42.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,75,KMC Ward 75,22.561727,88.285601,39.8,4,13.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,75,KMC Ward 75,22.561727,88.285601,12.1,0,2.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,75,KMC Ward 75,22.561727,88.285601,8,2,3.5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,75,KMC Ward 75,22.561727,88.285601,22.4,0,9.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,75,KMC Ward 75,22.561727,88.285601,27.8,3,8.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,75,KMC Ward 75,22.561727,88.285601,48.2,4,19.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,75,KMC Ward 75,22.561727,88.285601,141.9,16,51.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,75,KMC Ward 75,22.561727,88.285601,340.6,28,116.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,75,KMC Ward 75,22.561727,88.285601,329.5,30,90.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,75,KMC Ward 75,22.561727,88.285601,303.7,25,101.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,76,KMC Ward 76,22.551535,88.262602,378.9,31,96.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,76,KMC Ward 76,22.551535,88.262602,170.5,15,48.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,76,KMC Ward 76,22.551535,88.262602,27.8,3,11.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,76,KMC Ward 76,22.551535,88.262602,16.2,3,3.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,76,KMC Ward 76,22.551535,88.262602,7.9,4,2.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,76,KMC Ward 76,22.551535,88.262602,25,0,7.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,76,KMC Ward 76,22.551535,88.262602,42.8,0,16.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,76,KMC Ward 76,22.551535,88.262602,86.4,3,31.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,76,KMC Ward 76,22.551535,88.262602,122.5,9,52.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,76,KMC Ward 76,22.551535,88.262602,245.5,19,57.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,76,KMC Ward 76,22.551535,88.262602,385.2,29,141.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,76,KMC Ward 76,22.551535,88.262602,333.1,30,149.2,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,77,KMC Ward 77,22.564148,88.32393,255.2,18,99.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,77,KMC Ward 77,22.564148,88.32393,92.3,7,31.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,77,KMC Ward 77,22.564148,88.32393,29.5,3,10.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,77,KMC Ward 77,22.564148,88.32393,15,2,5.4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,77,KMC Ward 77,22.564148,88.32393,11.3,0,4.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,77,KMC Ward 77,22.564148,88.32393,11.3,2,3.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,77,KMC Ward 77,22.564148,88.32393,30.7,2,6.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,77,KMC Ward 77,22.564148,88.32393,66.1,7,26.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,77,KMC Ward 77,22.564148,88.32393,135.1,13,54.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,77,KMC Ward 77,22.564148,88.32393,332.3,29,87.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,77,KMC Ward 77,22.564148,88.32393,413.7,31,180.8,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,77,KMC Ward 77,22.564148,88.32393,268.5,23,68.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,78,KMC Ward 78,22.559908,88.300816,232.7,19,94.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,78,KMC Ward 78,22.559908,88.300816,186.4,19,54.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,78,KMC Ward 78,22.559908,88.300816,41.6,2,9.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,78,KMC Ward 78,22.559908,88.300816,11.1,2,4.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,78,KMC Ward 78,22.559908,88.300816,5.1,1,1.4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,78,KMC Ward 78,22.559908,88.300816,21.3,3,5.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,78,KMC Ward 78,22.559908,88.300816,41.9,4,16.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,78,KMC Ward 78,22.559908,88.300816,65.8,5,17.5,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,78,KMC Ward 78,22.559908,88.300816,140.8,9,29.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,78,KMC Ward 78,22.559908,88.300816,260.5,22,69.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,78,KMC Ward 78,22.559908,88.300816,235.1,20,87.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,78,KMC Ward 78,22.559908,88.300816,268.9,23,115.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,79,KMC Ward 79,22.547235,88.277642,241.4,22,97.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,79,KMC Ward 79,22.547235,88.277642,170.7,13,36,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,79,KMC Ward 79,22.547235,88.277642,36.1,0,11.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,79,KMC Ward 79,22.547235,88.277642,14.1,0,5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,79,KMC Ward 79,22.547235,88.277642,7.2,1,1.8,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,79,KMC Ward 79,22.547235,88.277642,20.4,0,5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,79,KMC Ward 79,22.547235,88.277642,29.7,4,9.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,79,KMC Ward 79,22.547235,88.277642,74,2,33.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,79,KMC Ward 79,22.547235,88.277642,155.8,11,32,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,79,KMC Ward 79,22.547235,88.277642,310.4,25,62.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,79,KMC Ward 79,22.547235,88.277642,302.4,25,99,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,79,KMC Ward 79,22.547235,88.277642,327.7,31,136.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,80,KMC Ward 80,22.539701,88.266759,275.4,23,97.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,80,KMC Ward 80,22.539701,88.266759,194,13,64.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,80,KMC Ward 80,22.539701,88.266759,35.8,2,11,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,80,KMC Ward 80,22.539701,88.266759,16.8,3,5.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,80,KMC Ward 80,22.539701,88.266759,9.2,0,3.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,80,KMC Ward 80,22.539701,88.266759,21.6,0,7.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,80,KMC Ward 80,22.539701,88.266759,35.7,2,11.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,80,KMC Ward 80,22.539701,88.266759,61.1,9,26,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,80,KMC Ward 80,22.539701,88.266759,177.5,13,47.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
